"Time (s)","Latitude (째)","Longitude (째)","Height (m)","Velocity (m/s)","Direction (째)","Horizontal Accuracy (m)","Vertical Accuracy (째)"
3.158136228E2,4.770664972E1,1.770808472E1,1.211995120E2,2.113686752E1,2.679801331E2,1.200181241E1,1.200181241E1
3.168136168E2,4.770664311E1,1.770780735E1,1.199365447E2,2.144903755E1,2.679801331E2,1.200181241E1,1.200181241E1
3.178136109E2,4.770663477E1,1.770753979E1,1.191588961E2,2.137233543E1,2.672676086E2,1.200181241E1,1.200181241E1
3.188136051E2,4.770664927E1,1.770725556E1,1.184106494E2,2.144903755E1,2.666561584E2,8.001208274E0,8.001208274E0
3.198135997E2,4.770663143E1,1.770695853E1,1.178781343E2,2.174988174E1,2.666561584E2,8.001208274E0,8.001208274E0
3.208135946E2,4.770662316E1,1.770665667E1,1.175804232E2,2.189116859E1,2.651059875E2,8.001208274E0,8.001208274E0
3.218135886E2,4.770661206E1,1.770636267E1,1.173621679E2,2.194003296E1,2.643298950E2,8.001208274E0,8.001208274E0
3.228135818E2,4.770660171E1,1.770608657E1,1.175142834E2,2.189116859E1,2.643298950E2,8.001208274E0,8.001208274E0
3.238135761E2,4.770658545E1,1.770579110E1,1.179085508E2,2.174710274E1,2.640439453E2,8.001208274E0,8.001208274E0
3.248135697E2,4.770656630E1,1.770551181E1,1.177474221E2,2.150383759E1,2.640439453E2,8.001208274E0,8.001208274E0
3.258135642E2,4.770653753E1,1.770524164E1,1.170759335E2,2.023553276E1,2.640439453E2,8.001208274E0,8.001208274E0
3.268135589E2,4.770651199E1,1.770499667E1,1.168432070E2,2.023553276E1,2.640439453E2,8.001208274E0,8.001208274E0
3.278135525E2,4.770648924E1,1.770471573E1,1.168740557E2,2.023553276E1,2.640439453E2,8.001208274E0,8.001208274E0
3.288135467E2,4.770647645E1,1.770442866E1,1.169090834E2,2.012074280E1,2.644078064E2,8.001208274E0,8.001208274E0
3.298135402E2,4.770645927E1,1.770415760E1,1.168280326E2,2.023567963E1,2.651111450E2,8.001208274E0,8.001208274E0
3.308135352E2,4.770644628E1,1.770390839E1,1.167734141E2,2.012272072E1,2.651111450E2,8.001208274E0,8.001208274E0
3.318135294E2,4.770642352E1,1.770364403E1,1.164528369E2,2.012272072E1,2.651111450E2,8.001208274E0,8.001208274E0
3.328135227E2,4.770639905E1,1.770338421E1,1.164925611E2,2.008687782E1,2.651111450E2,8.001208274E0,8.001208274E0
3.338135175E2,4.770638041E1,1.770313190E1,1.163792957E2,2.008402252E1,2.658174438E2,8.001208274E0,8.001208274E0
3.348135118E2,4.770636628E1,1.770286969E1,1.162469410E2,1.998753738E1,2.658174438E2,8.001208274E0,8.001208274E0
3.358135053E2,4.770635627E1,1.770260616E1,1.161749836E2,2.007858658E1,2.658174438E2,8.001208274E0,8.001208274E0
3.368134995E2,4.770633896E1,1.770233830E1,1.163280235E2,2.007858658E1,2.658174438E2,8.001208274E0,8.001208274E0
3.378134935E2,4.770632681E1,1.770206770E1,1.164292955E2,1.996791077E1,2.658174438E2,8.001208274E0,8.001208274E0
3.388134880E2,4.770632366E1,1.770178729E1,1.163920579E2,1.996791077E1,2.661976624E2,8.001208274E0,8.001208274E0
3.398134825E2,4.770632072E1,1.770150566E1,1.164750025E2,2.020336151E1,2.665714111E2,8.001208274E0,8.001208274E0
3.408134760E2,4.770631459E1,1.770127698E1,1.166499733E2,1.997957230E1,2.665714111E2,8.001208274E0,8.001208274E0
3.418134705E2,4.770628494E1,1.770098962E1,1.167356543E2,2.030116272E1,2.665714111E2,8.001208274E0,8.001208274E0
3.428134642E2,4.770626011E1,1.770071722E1,1.167369165E2,1.998896217E1,2.665714111E2,8.001208274E0,8.001208274E0
3.438134578E2,4.770623869E1,1.770046696E1,1.168182866E2,2.012800407E1,2.665714111E2,8.001208274E0,8.001208274E0
3.448134791E2,4.770622677E1,1.770019748E1,1.168270004E2,2.036118317E1,2.665714111E2,8.001208274E0,8.001208274E0
3.458134470E2,4.770621192E1,1.769992618E1,1.167794358E2,2.053759003E1,2.657938843E2,8.001208274E0,8.001208274E0
3.468134408E2,4.770619327E1,1.769964233E1,1.167455930E2,2.036118317E1,2.650848083E2,8.001208274E0,8.001208274E0
3.478134351E2,4.770618817E1,1.769938868E1,1.165926848E2,2.020559502E1,2.650523376E2,8.001208274E0,8.001208274E0
3.488134291E2,4.770617124E1,1.769915754E1,1.168068709E2,1.938537979E1,2.650523376E2,8.001208274E0,8.001208274E0
3.498134234E2,4.770614436E1,1.769892817E1,1.169373701E2,1.762855339E1,2.650180664E2,8.001208274E0,8.001208274E0
3.508134178E2,4.770612824E1,1.769868884E1,1.166875309E2,1.762855339E1,2.650180664E2,1.200181241E1,1.200181241E1
3.518134123E2,4.770613219E1,1.769844912E1,1.166705532E2,1.761283302E1,2.650180664E2,1.200181241E1,1.200181241E1
3.528134062E2,4.770612935E1,1.769821746E1,1.167283327E2,1.719034767E1,2.650180664E2,1.200181241E1,1.200181241E1
3.538133998E2,4.770611636E1,1.769799683E1,1.166884213E2,1.713915825E1,2.650180664E2,1.200181241E1,1.200181241E1
3.548133940E2,4.770611993E1,1.769777599E1,1.165615755E2,1.725642014E1,2.650180664E2,8.001208274E0,8.001208274E0
3.558133886E2,4.770611879E1,1.769755119E1,1.167206347E2,1.725642014E1,2.650180664E2,8.001208274E0,8.001208274E0
3.568133820E2,4.770610833E1,1.769733045E1,1.165847233E2,1.725642014E1,2.650180664E2,8.001208274E0,8.001208274E0
3.578133762E2,4.770609263E1,1.769709320E1,1.166226580E2,1.739382172E1,2.650180664E2,8.001208274E0,8.001208274E0
3.588133712E2,4.770607744E1,1.769685114E1,1.167646595E2,1.760697556E1,2.634490051E2,8.001208274E0,8.001208274E0
3.598133644E2,4.770607634E1,1.769661165E1,1.168332695E2,1.769819641E1,2.634490051E2,8.001208274E0,8.001208274E0
3.608133582E2,4.770606098E1,1.769637572E1,1.168613615E2,1.769819641E1,2.634490051E2,8.001208274E0,8.001208274E0
3.618133532E2,4.770603662E1,1.769615834E1,1.169450164E2,1.734612274E1,2.639714050E2,8.001208274E0,8.001208274E0
3.628133469E2,4.770602096E1,1.769593746E1,1.170038778E2,1.674980736E1,2.639714050E2,8.001208274E0,8.001208274E0
3.638133408E2,4.770598926E1,1.769572081E1,1.170412947E2,1.637584877E1,2.647537537E2,8.001208274E0,8.001208274E0
3.648133355E2,4.770596042E1,1.769550748E1,1.170647431E2,1.615087318E1,2.657385559E2,8.001208274E0,8.001208274E0
3.658133290E2,4.770595191E1,1.769528664E1,1.170526409E2,1.668144798E1,2.657385559E2,8.001208274E0,8.001208274E0
3.668133227E2,4.770594676E1,1.769506101E1,1.169277521E2,1.668144798E1,2.661463623E2,8.001208274E0,8.001208274E0
3.678133173E2,4.770593454E1,1.769483673E1,1.168416274E2,1.668144798E1,2.661463623E2,8.001208274E0,8.001208274E0
3.688133113E2,4.770590935E1,1.769460005E1,1.168017863E2,1.667440033E1,2.661463623E2,8.001208274E0,8.001208274E0
3.698133056E2,4.770590281E1,1.769438000E1,1.168426538E2,1.635463333E1,2.658558655E2,8.001208274E0,8.001208274E0
3.708132995E2,4.770588877E1,1.769416231E1,1.169536788E2,1.635463333E1,2.658558655E2,8.001208274E0,8.001208274E0
3.718132941E2,4.770586980E1,1.769393235E1,1.170805497E2,1.635463333E1,2.658558655E2,8.001208274E0,8.001208274E0
3.728132880E2,4.770584833E1,1.769371505E1,1.171780787E2,1.678804207E1,2.658558655E2,8.001208274E0,8.001208274E0
3.738132819E2,4.770582647E1,1.769347053E1,1.171843434E2,1.734389305E1,2.658558655E2,8.001208274E0,8.001208274E0
3.748132772E2,4.770582006E1,1.769323871E1,1.171575041E2,1.775505257E1,2.652040710E2,8.001208274E0,8.001208274E0
3.758132700E2,4.770580543E1,1.769300705E1,1.171376678E2,1.792007065E1,2.652040710E2,8.001208274E0,8.001208274E0
3.768132643E2,4.770579223E1,1.769276496E1,1.171781737E2,1.783844948E1,2.652040710E2,8.001208274E0,8.001208274E0
3.778130147E2,4.770578513E1,1.769253101E1,1.174434930E2,1.792007065E1,2.652040710E2,8.001208274E0,8.001208274E0
3.788123733E2,4.770578172E1,1.769228226E1,1.176246712E2,1.797090912E1,2.652040710E2,8.001208274E0,8.001208274E0
3.798117634E2,4.770576362E1,1.769204862E1,1.175679584E2,1.830051994E1,2.652040710E2,8.001208274E0,8.001208274E0
3.808111960E2,4.770574754E1,1.769182523E1,1.174401191E2,1.830051994E1,2.652040710E2,8.001208274E0,8.001208274E0
3.818106699E2,4.770572522E1,1.769156380E1,1.172751608E2,1.816822243E1,2.652040710E2,8.001208274E0,8.001208274E0
3.828101631E2,4.770571558E1,1.769132299E1,1.171267741E2,1.795288086E1,2.652040710E2,8.001208274E0,8.001208274E0
3.838096956E2,4.770570659E1,1.769107614E1,1.171097245E2,1.795288086E1,2.652040710E2,8.001208274E0,8.001208274E0
3.848092618E2,4.770569597E1,1.769084340E1,1.170696497E2,1.796518135E1,2.652040710E2,8.001208274E0,8.001208274E0
3.858088471E2,4.770569032E1,1.769060439E1,1.167637929E2,1.861270142E1,2.652040710E2,8.001208274E0,8.001208274E0
3.868084620E2,4.770567590E1,1.769036272E1,1.165199077E2,1.861270142E1,2.652040710E2,8.001208274E0,8.001208274E0
3.878080962E2,4.770565796E1,1.769011465E1,1.163640814E2,1.864166451E1,2.652040710E2,8.001208274E0,8.001208274E0
3.888077589E2,4.770563618E1,1.768986058E1,1.163948337E2,1.864166451E1,2.652040710E2,8.001208274E0,8.001208274E0
3.898074358E2,4.770562478E1,1.768961163E1,1.164093621E2,1.786618233E1,2.652040710E2,8.001208274E0,8.001208274E0
3.908071378E2,4.770562613E1,1.768938510E1,1.163070079E2,1.786618233E1,2.652040710E2,8.001208274E0,8.001208274E0
3.918068551E2,4.770561390E1,1.768914813E1,1.162489545E2,1.785495377E1,2.652040710E2,8.001208274E0,8.001208274E0
3.928065825E2,4.770559711E1,1.768890578E1,1.162927662E2,1.778942108E1,2.652040710E2,8.001208274E0,8.001208274E0
3.938063381E2,4.770558937E1,1.768867228E1,1.166478035E2,1.758814812E1,2.652040710E2,8.001208274E0,8.001208274E0
3.948061043E2,4.770556382E1,1.768845976E1,1.168423480E2,1.596321869E1,2.652040710E2,8.001208274E0,8.001208274E0
3.958058891E2,4.770554005E1,1.768826399E1,1.165879408E2,1.596321869E1,2.652040710E2,8.001208274E0,8.001208274E0
3.968056790E2,4.770552368E1,1.768807257E1,1.160755448E2,1.570555687E1,2.652040710E2,8.001208274E0,8.001208274E0
3.978054910E2,4.770550679E1,1.768790766E1,1.157512400E2,1.271608734E1,2.651355896E2,8.001208274E0,8.001208274E0
3.988053110E2,4.770550117E1,1.768779197E1,1.157145523E2,1.045204830E1,2.651355896E2,8.001208274E0,8.001208274E0
3.998051391E2,4.770550417E1,1.768771660E1,1.158283411E2,7.668356419E0,2.651355896E2,8.001208274E0,8.001208274E0
4.008049796E2,4.770549447E1,1.768767203E1,1.159136443E2,7.835855484E0,2.234469339E2,8.001208274E0,8.001208274E0
4.018048258E2,4.770542545E1,1.768756075E1,1.159294256E2,7.835855484E0,1.749151306E2,8.001208274E0,8.001208274E0
4.028046827E2,4.770533961E1,1.768757206E1,1.158524927E2,8.765905380E0,1.749151306E2,8.001208274E0,8.001208274E0
4.038045514E2,4.770525021E1,1.768758385E1,1.156971019E2,8.899727821E0,1.749151306E2,8.001208274E0,8.001208274E0
4.048044252E2,4.770515946E1,1.768759582E1,1.155711090E2,1.015711117E1,1.748967896E2,8.001208274E0,8.001208274E0
4.058043076E2,4.770506502E1,1.768760832E1,1.155897796E2,1.082409382E1,1.748967896E2,8.001208274E0,8.001208274E0
4.068041995E2,4.770496659E1,1.768762134E1,1.157068658E2,1.082409382E1,1.748967896E2,8.001208274E0,8.001208274E0
4.078040925E2,4.770483356E1,1.768763894E1,1.158609572E2,1.095763779E1,1.748967896E2,8.001208274E0,8.001208274E0
4.088039962E2,4.770472557E1,1.768765322E1,1.160281425E2,1.095763779E1,1.748967896E2,8.001208274E0,8.001208274E0
4.098039051E2,4.770461746E1,1.768766753E1,1.162429170E2,9.633164406E0,1.748967896E2,8.001208274E0,8.001208274E0
4.108038168E2,4.770452807E1,1.768767935E1,1.163560479E2,9.633164406E0,1.748967896E2,8.001208274E0,8.001208274E0
4.118037355E2,4.770448971E1,1.768768443E1,1.163505931E2,7.542650223E0,1.748967896E2,8.001208274E0,8.001208274E0
4.128036582E2,4.770448443E1,1.768768513E1,1.162805454E2,5.168972492E0,1.748967896E2,8.001208274E0,8.001208274E0
4.138035882E2,4.770448443E1,1.768768513E1,1.162227151E2,1.944580555E0,1.748967896E2,8.001208274E0,8.001208274E0
4.148035192E2,4.770448443E1,1.768768513E1,1.161925836E2,1.701061010E0,1.748967896E2,1.200181241E1,1.200181241E1
4.158034548E2,4.770448443E1,1.768768513E1,1.161771147E2,2.487678766E0,1.748967896E2,1.200181241E1,1.200181241E1
4.168033943E2,4.770442377E1,1.768768515E1,1.161652407E2,2.487678766E0,1.800000000E2,8.001208274E0,8.001208274E0
4.178033341E2,4.770448677E1,1.768780765E1,1.161723342E2,3.037187099E0,8.824296570E1,8.001208274E0,8.001208274E0
4.188032809E2,4.770448935E1,1.768787893E1,1.161877515E2,4.541467667E0,8.343815613E1,8.001208274E0,8.001208274E0
4.198032297E2,4.770449308E1,1.768792695E1,1.161718387E2,3.817227840E0,8.343815613E1,8.001208274E0,8.001208274E0
4.208031819E2,4.770449852E1,1.768792857E1,1.161513510E2,3.817227840E0,3.549284058E2,8.001208274E0,8.001208274E0
4.218031365E2,4.770451218E1,1.768792678E1,1.161447017E2,3.817227840E0,3.549284058E2,8.001208274E0,8.001208274E0
4.228030925E2,4.770456568E1,1.768791974E1,1.161502577E2,4.249651432E0,3.549284058E2,8.001208274E0,8.001208274E0
4.238030524E2,4.770460773E1,1.768791422E1,1.161719758E2,4.249651432E0,3.549284058E2,8.001208274E0,8.001208274E0
4.248030139E2,4.770464667E1,1.768796136E1,1.162115560E2,3.869884968E0,3.568742422E2,8.001208274E0,8.001208274E0
4.258029780E2,4.770466667E1,1.768796614E1,1.162610249E2,3.869884968E0,3.557966843E2,8.001208274E0,8.001208274E0
4.268029433E2,4.770469459E1,1.768795558E1,1.162979832E2,3.728038788E0,3.560747823E2,8.001208274E0,8.001208274E0
4.278029108E2,4.770472367E1,1.768796227E1,1.163441687E2,3.728038788E0,3.572326086E2,8.001208274E0,8.001208274E0
4.288028783E2,4.770476834E1,1.768797195E1,1.163787112E2,3.845125675E0,3.567754504E2,8.001208274E0,8.001208274E0
4.298028498E2,4.770481683E1,1.768795654E1,1.163727722E2,4.824706554E0,3.557509493E2,8.001208274E0,8.001208274E0
4.308028212E2,4.770485876E1,1.768793150E1,1.163609173E2,4.824706554E0,3.544524757E2,8.001208274E0,8.001208274E0
4.318027939E2,4.770491444E1,1.768788778E1,1.163500089E2,4.705888748E0,3.539882141E2,8.001208274E0,8.001208274E0
4.328027693E2,4.770495423E1,1.768788062E1,1.163289779E2,4.699692249E0,3.547090176E2,8.001208274E0,8.001208274E0
4.338029670E2,4.770500383E1,1.768787195E1,1.162866236E2,4.523215771E0,3.551480076E2,8.001208274E0,8.001208274E0
4.348029436E2,4.770504058E1,1.768787483E1,1.162221831E2,4.523215771E0,3.544420938E2,8.001208274E0,8.001208274E0
4.358034422E2,4.770507580E1,1.768787362E1,1.161781383E2,4.272937775E0,3.564005823E2,8.001208274E0,8.001208274E0
4.368039834E2,4.770511379E1,1.768785527E1,1.161502506E2,4.107747078E0,3.576639214E2,8.001208274E0,8.001208274E0
4.378045933E2,4.770514588E1,1.768784720E1,1.161327951E2,4.078181267E0,3.538162573E2,8.001208274E0,8.001208274E0
4.388052217E2,4.770521424E1,1.768783841E1,1.161218897E2,4.082981110E0,8.452525139E0,8.001208274E0,8.001208274E0
4.398058110E2,4.770523776E1,1.768784408E1,1.161150725E2,4.078181267E0,3.065553665E1,8.001208274E0,8.001208274E0
4.408063819E2,4.770526418E1,1.768788876E1,1.161108202E2,3.597187757E0,7.704515076E1,8.001208274E0,8.001208274E0
4.418069127E2,4.770526752E1,1.768795310E1,1.161081703E2,4.463223457E0,8.740486145E1,8.001208274E0,8.001208274E0
4.428074161E2,4.770526878E1,1.768800222E1,1.161065045E2,4.463223457E0,8.888026428E1,8.001208274E0,8.001208274E0
4.438078634E2,4.770523065E1,1.768806617E1,1.161054728E2,3.924581289E0,1.475784767E2,8.001208274E0,8.001208274E0
4.448082764E2,4.770518886E1,1.768810484E1,1.160940949E2,3.924581289E0,1.714436358E2,8.001208274E0,8.001208274E0
4.458087072E2,4.770514469E1,1.768811610E1,1.160558782E2,5.248451710E0,1.773395097E2,8.001208274E0,8.001208274E0
4.468091317E2,4.770509869E1,1.768811632E1,1.160313061E2,5.405744076E0,1.769265838E2,8.001208274E0,8.001208274E0
4.478095198E2,4.770504856E1,1.768812472E1,1.160279837E2,5.248451710E0,1.769959375E2,8.001208274E0,8.001208274E0
4.488098887E2,4.770500606E1,1.768814083E1,1.160386790E2,5.084801197E0,1.752657823E2,8.001208274E0,8.001208274E0
4.498102393E2,4.770496169E1,1.768814432E1,1.160590708E2,4.713753700E0,1.770184089E2,8.001208274E0,8.001208274E0
4.508105750E2,4.770490968E1,1.768815340E1,1.160605469E2,4.713753700E0,1.778311741E2,8.001208274E0,8.001208274E0
4.518108758E2,4.770486828E1,1.768815059E1,1.160365383E2,4.572369099E0,1.755623765E2,8.001208274E0,8.001208274E0
4.528111712E2,4.770482879E1,1.768814236E1,1.160029226E2,4.365980625E0,1.753244400E2,8.001208274E0,8.001208274E0
4.538114361E2,4.770478917E1,1.768814920E1,1.159698155E2,4.147696972E0,1.716197454E2,8.001208274E0,8.001208274E0
4.548116850E2,4.770475409E1,1.768817091E1,1.159265420E2,4.147696972E0,1.736794299E2,8.001208274E0,8.001208274E0
4.558119148E2,4.770472431E1,1.768815430E1,1.158594827E2,4.147696972E0,1.752039964E2,8.001208274E0,8.001208274E0
4.568121389E2,4.770467585E1,1.768816995E1,1.158186231E2,4.160453320E0,1.733272380E2,1.200181241E1,1.200181241E1
4.578123484E2,4.770463387E1,1.768819792E1,1.157964921E2,4.293023586E0,1.750592784E2,1.200181241E1,1.200181241E1
4.588125463E2,4.770459641E1,1.768819986E1,1.157808344E2,4.293023586E0,1.762766093E2,1.200181241E1,1.200181241E1
4.598127291E2,4.770456421E1,1.768819724E1,1.157929466E2,3.959000111E0,1.796523347E2,1.200181241E1,1.200181241E1
4.608129033E2,4.770454033E1,1.768819558E1,1.158244115E2,3.372784376E0,1.896945706E2,1.200181241E1,1.200181241E1
4.618130709E2,4.770451411E1,1.768814889E1,1.158619726E2,3.048237562E0,2.141106801E2,1.200181241E1,1.200181241E1
4.628132319E2,4.770451205E1,1.768815000E1,1.159101959E2,4.119616985E0,2.554746472E2,1.200181241E1,1.200181241E1
4.638133798E2,4.770451063E1,1.768814087E1,1.159561895E2,4.119616985E0,2.692975294E2,1.200181241E1,1.200181241E1
4.648135240E2,4.770449653E1,1.768798419E1,1.160069177E2,4.684261322E0,2.635360107E2,8.001208274E0,8.001208274E0
4.658136561E2,4.770449220E1,1.768791558E1,1.160549883E2,4.102400303E0,2.634381409E2,8.001208274E0,8.001208274E0
4.668137840E2,4.770448762E1,1.768784881E1,1.160983848E2,4.102400303E0,2.682429810E2,8.001208274E0,8.001208274E0
4.678139046E2,4.770448684E1,1.768781080E1,1.161360130E2,3.871395111E0,2.682429810E2,8.001208274E0,8.001208274E0
4.688140203E2,4.770448573E1,1.768775736E1,1.161632317E2,3.871395111E0,3.050040372E2,1.200181241E1,1.200181241E1
4.698141301E2,4.770448810E1,1.768770336E1,1.161960011E2,5.483648777E0,3.370126259E2,1.200181241E1,1.200181241E1
4.708142343E2,4.770458179E1,1.768767225E1,1.162333769E2,5.947205067E0,3.548967896E2,1.200181241E1,1.200181241E1
4.718143327E2,4.770464655E1,1.768766018E1,1.162999563E2,5.947205067E0,3.533028183E2,1.200181241E1,1.200181241E1
4.728144289E2,4.770471122E1,1.768765488E1,1.163795909E2,6.130226612E0,3.538306280E2,1.200181241E1,1.200181241E1
